,id,title,all
3638,27585,Rabbit Hole,john cameron mitchell nicole kidman aaron eckhart dianne wiest miles teller drama loss of son trauma toy marriage grief memory crying parking lot therapy car seat
3639,1415,Party Monster,fenton bailey seth green macaulay culkin chloë sevigny diana scarwid comedy drama crime new york hotel based on novel birthday bath nightclub donut hallucination costume injection death of a friend arrest police party friends independent film man man relationship money drug
3640,313922,Green Room,jeremy saulnier anton yelchin imogen poots alia shawkat joe cole horror crime thriller skinhead heroin music cover-up murder suspense gore duct tape swastika pitbull witness to murder meat cleaver bitten in the neck neo nazi punk band fire extinguisher mumblegore killer dog mauling box cutter feedback mic stand
3641,14474,The Oh in Ohio,billy kent parker posey danny devito paul rudd mischa barton comedy drama romance sex adultery depression infidelity nightclub nudity orgasm promise bikini guru love lesbian lust drug therapy pleasure
3642,199933,Atlas Shrugged Part III: Who is John Galt?,james manera eric allan kramer rob morrow stephen tobolowsky kristoffer polaha drama science fiction mystery trilogy ayn rand
3643,13685,Bottle Rocket,wes anderson luke wilson owen wilson lumi cavazos andrew wilson comedy crime drama brother brother relationship robbery burglar language barrier motel independent film psychiatric hospital maid theft nervous breakdown escapade laundry room
3644,8744,Albino Alligator,kevin spacey matt dillon faye dunaway gary sinise william fichtner crime drama thriller brother brother relationship bar gun hostage siege police suspense
3645,38428,"Gandhi, My Father",feroz abbas khan darshan jariwala akshaye khanna bhumika chawla shefali shah drama foreign history biography mahatma gandhi tragedy
3646,8847,Standard Operating Procedure,errol morris javal davis ken davis tony diaz tim dugan documentary prison prisoner jail guard prison cell bagdad iraq photography detention camp torture soldier humiliation
3647,39269,Out of the Blue,dennis hopper dennis hopper raymond burr sharon farrell linda manz drama punk independent film coming of age teenage girl alcoholic father
3648,46838,Tucker and Dale vs Evil,eli craig alan tudyk tyler labine katrina bowden jesse moss comedy horror cabin chainsaw hillbilly body in chipper cut off jeans
3650,56930,Tycoon,richard wallace john wayne laraine day cedric hardwicke judith anderson action drama romance mountains engineer railroad ethics
3651,41730,Desert Blue,morgan j. freeman casey affleck kate hudson brendan sexton iii christina ricci comedy drama bomb fire fbi quarantine independent film water park bonfire explosives four-wheelers soda aqueduct beer bong giant ice cream cone
3652,18442,Decoys,matthew hastings kim poirier stefanie von pfetten elias toufexis meghan ory horror science fiction thriller 
3653,298312,The Visit,m. night shyamalan olivia dejonge ed oxenbould kathryn hahn benjamin kanes horror thriller rap music pennsylvania brother sister relationship farm grandparents murder children independent film farmhouse single mother violence oven found footage hide and seek diaper
3654,11600,Redacted,brian de palma izzy diaz rob devaney ty jones anas wellman drama war iraq iraq war
3655,71547,Fascination,klaus menzel jacqueline bisset adam garcia james naughton stuart wilson romance thriller beach murder
3656,57876,Area 51,oren peli reid warner darrin bragg ben rovner jelena nik horror thriller science fiction found footage area 51
3657,77495,Sleep Tight,jaume balagueró luis tosar marta etura  alberto san juan petra martínez thriller barcelona spain blackmail concierge caretaker stalking apartment building peep hole chloroform
3658,13849,The Cottage,paul andrew williams andy serkis reece shearsmith jennifer ellison steven o'donnell horror comedy crime thriller ransom hostage hostage drama
3659,14849,Dead Like Me: Life After Death,stephen herek ellen muth jasmine guy callum blue sarah wynter drama fantasy comedy suicide life and death coma afterlife
3660,12486,Farce of the Penguins,bob saget samuel l. jackson jim belushi whoopi goldberg christina applegate comedy documentary penguin balzen antarctic
3662,244403,Rudderless,william h. macy billy crudup anton yelchin felicity huffman selena gomez music drama comedy father son relationship rock band grieving father
3663,292481,Henry & Me,barrett esposito richard gere luis guzmán chazz palminteri cyndi lauper family animation baseball surrealism children new york yankees
3664,340816,Christmas Eve,mitch davis patrick stewart cheryl hines gary cole jon heder romance comedy photographer surgeon orchestra doctor car accident power outage stuck in elevator elevator christmas
3665,78814,We Have Your Husband,eric bross teri polo esai morales nicholas gonzalez olivia d'abo tv movie crime drama thriller 
3666,297596,Dying of the Light,paul schrader nicolas cage anton yelchin alexander karim irène jacob thriller drama cia retirement espionage terrorism
3667,299552,Born Of War,vicky jewson james frain sofia black-d'elia lydia leonard joey ansah action thriller war gun oil secret service woman director mina
3668,11935,Capricorn One,peter hyams elliott gould james brolin brenda vaccaro sam waterston drama action thriller science fiction helicopter nasa texas spacecraft beguilement crop duster conspiracy escape astronaut desert mission to mars investigative reporter launchpad
3669,113406,Should've Been Romeo,marcia bennett paul ben-victor ed asner jordenn thompson carol kane comedy drama 
3671,290825,Yoga Hosers,kevin smith lily-rose depp harley quinn smith justin long austin butler comedy fantasy horror thriller canada nazis sequel spin off ancient evil
3672,361159,Navy Seals vs. Zombies,"stanton barrett ed quinn michael dudikoff rick fox chad ""gunner"" lail horror action louisiana navy seal zombie violence infected walking dead baton rouge"
3673,12555,I Served the King of England,jiří menzel ivan barnev oldřich kaiser julia jentsch marián labuda comedy drama expensive restaurant luxury adolf hitler prague sudetendeutsch little boy nazi germany
3674,31175,Soul Kitchen,fatih akin adam bousdoukos birol ünel moritz bleibtreu wotan wilke möhring drama comedy 
3675,12498,Sling Blade,billy bob thornton billy bob thornton dwight yoakam j. t. walsh john ritter drama independent film repair shop southern death threat story religious art father figure
3676,77949,The Awakening,nick murphy  rebecca hall dominic west imelda staunton isaac hempstead-wright horror thriller suicide england classroom investigation supernatural murder children haunting teacher author fear estate con discovery ghost governess
3677,1690,Hostel,eli roth jay hernandez derek richardson eythor gudjonsson barbara nedeljakova horror bathroom sex amsterdam europe brothel slovakia backpacker horror gore blood torture business card doberman hostel surgery elite club fingers
3678,8435,A Cock and Bull Story,michael winterbottom steve coogan rob brydon keeley hawes shirley henderson comedy drama adaptation film in a film
3679,64720,Take Shelter,jeff nichols michael shannon jessica chastain katy mixon shea whigham thriller drama shelter end of the world sanity apocalypse
3680,49365,Lady in White,frank laloggia lukas haas len cariou alex rocco katherine helmond horror thriller small town boy murder maniac ghost the sixties
3681,11404,Driving Lessons,jeremy brock laura linney rupert grint julie walters michelle duncan drama comedy auto autoritian education independent film teacher
3682,300706,Let's Kill Ward's Wife,scott foley patrick wilson scott foley amy acker donald faison comedy wife murder murder plot
3683,16337,The Texas Chainsaw Massacre 2,tobe hooper dennis hopper caroline williams jim siedow bill moseley horror hammer gore slasher chainsaw b horror
3684,11577,Pat Garrett & Billy the Kid,sam peckinpah james coburn kris kristofferson richard jaeckel katy jurado western sheriff aging billy the kid lawlessness gun battle gore breast old friends flogging man slaps a woman pat garrett manhunt
3685,77987,Only God Forgives,nicolas winding refn ryan gosling kristin scott thomas gordon brown tom burke drama thriller crime bangkok suicidal arthouse neo-noir drug trafficker very little dialogue emasculation
3686,40185,Camping Sauvage,christophe ali denis lavant isild le besco pascal bongard jean-michel guerin drama romance 
3687,68202,Without Men,gabriela tagliavini eva longoria christian slater oscar nunez kate del castillo comedy romance woman director
3688,8981,Dear Frankie,shona auerbach gerard butler emily mortimer jack mcelhone sharon small drama family scotland father son relationship single parent loss of father violent father letter ship father little boy independent film deaf woman director
